Offer from,Category,Show offers with VIN number,Has registration number,Vehicle brand,Vehicle model,Version,Generation,Year of production,Mileage,Engine capacity,Fuel type,Power,Gearbox,Range,Drive,Battery capacity,Battery ownership type,CO2 emissions,Particulate filter,City fuel consumption,Body type,Number of doors,Number of seats,Color,Metallic,Color type,Right-hand drive (Anglik),Country of origin,Leasing,VAT margin,VAT invoice,Manufacturer warranty period,Financing possibility,First registration,Registered in Poland,First owner,Accident-free,Serviced at authorized service center,Condition,ABS,Apple CarPlay,Android Auto,Rear side airbags,Driver side airbag,CD,Central locking,Electric front windows,Electrically adjustable passenger seat,Electrically adjustable mirrors,Immobilizer,Driver airbag,Passenger airbag,Factory radio,Power steering,Alarm,Alloy wheels,ASR (traction control),Rear cross-traffic alert,Parking assistant,City emergency braking assistant,Brake Assist,Active lane change assistant,Traffic jam assistant,Active speed limit recognition,Blind spot assistant (sensor),Adaptive headlights,Intersection collision prevention assistant,Lane keeping assistant,Automatic descent control,Front side airbags,Digital key,Rain sensor,Blind spot sensor,Dusk sensor,Front parking sensors,Rear parking sensors,Panoramic roof,Electrically operated roof,Internet access,Dynamic cornering lights,Gear shift lever finished in leather,Touchscreen,Electrochromic side mirrors,Electrochromic rearview mirror,Electric rear windows,Electrically adjustable seats,Electric parking brake,Electronic brake force distribution system,Electronic tire pressure control,Electronic suspension adjustment,Electrically adjustable driver's seat,ESP,Alloy wheels from 21 inches,Alloy wheels 19 inches,Ventilated front seats,Front seats with massage function,Fast charging function,AUX socket,SD card socket,USB socket,Tow hitch,Ceramic composite brakes,HUD (Head-Up Display),Bluetooth interface,Isofix,Charging cable,360 panoramic camera,Reversing camera,Rear parking camera,Side mirror camera,Steering wheel audio controls,Leather steering wheel,Multifunction steering wheel,Sports steering wheel,Heated steering wheel,Automatic air conditioning,Four-zone air conditioning,Automatic air conditioning: 3-zone,Dual-zone air conditioning,"Automatic air conditioning, dual-zone",Automatic air conditioning: 4 or more zones,Manual air conditioning,Rear passenger air conditioning,On-board computer,Traction control,Distance control from the preceding vehicle,Rear distance control (parking),Front distance control (parking),Front air curtains,Rear air curtains,Keyless Go,Keyless entry,Lane assist - lane change control,LED taillights,LED headlights,Bi-xenon headlights,Xenon headlights,Cornering lights,Fog lights,LED fog lights,Electrically adjustable side mirrors,Electrically folding side mirrors,Wireless device charging,Gear shift paddles,MP3,GPS navigation,Independent parking system,DVD player,Speed limiter,Auxiliary heating,Heated rear seats,Runflat tires,Summer tires,All-season tires,Home lighting feature,LED interior lighting,Adaptive lighting,Park Assistant - parking assistant,Heated front windshield,Heated side mirrors,Heated front seats,Heated rear seats.1,Front armrests,Rear armrests,Knee airbag,Front side airbags.1,Rear side airbags.1,Central airbag,Driver's knee airbag,Passenger's knee airbag,Rear seat belt airbags,Heated passenger seat,Tinted windows,Tinted rear windows,Non-factory radio,Radio,Adjustable suspension,Electric lumbar support adjustment - driver,Electric lumbar support adjustment - passenger,Roof rails,Manually retractable side window blinds,Memory seat,Sports seats - front,Headlight washers,Voice-controlled vehicle functions,Collision mitigation system,Brake assist system,Collision warning system,Route break recommendation system,Accident notification system,Start/Stop system,Satellite navigation system,Energy recovery system,Sound system,Emergency braking system for pedestrian protection,Traffic sign recognition system,Sunroof,Electric sliding and tilting glass sunroof,Daytime running lights,LED lights,LED daytime running lights,Fog lights.1,Xenon lights,Leather upholstery,Alcantara upholstery,Velour upholstery,Cruise control,Active cruise control,Adaptive cruise control (ACC),TV tuner,Keyless engine start,Multifunction steering wheel.1,Wipers,Hill Holder - uphill assist,Head-Up display,CD changer,Sports suspension,Comfort suspension,Air suspension,Adjustable suspension.1,External wrapping,Hands-free kit,Paddle shifters,Price,Price details,Currency,URL path,ID,Epoch,predictions
Firmy,Osobowe,Tak,Tak,Nissan,Qashqai,1.3 DIG-T N-Connecta EU6d,II (2013-2021),2021,41 870 km,1 332 cm3,Benzyna,140 KM,Manualna,,Na przednie koła,,,,,,SUV,5.0,5.0,Srebrny,,Metalik,,Polska,Tak,,Tak,17/06/2024,Tak,,Tak,,Tak,Tak,Używane,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,99900,Faktura VAT,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-1-33-dig-t-140-km-n-connecta-salon-pl-serwis-aso-faktura-vat23-ID6FChQp.html,f1d8b4fbf430b6693bd456b3f4d5e1a71daea4a9,1689328771,103138.7
Osoby prywatnej,Osobowe,Tak,,Nissan,Qashqai,1.5 dCi Acenta,I (2007-2013),2009,186 000 km,1 461 cm3,Diesel,109 KM,Manualna,,Na przednie koła,,,137 g/km,,6 l/100km,SUV,5.0,5.0,Czarny,,,,Polska,,,,,,,Tak,,Tak,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25900,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-1-5-dci-106km-1-wlasciciel-stan-bdb-ID6FCGwb.html,35ba25e1ab60217e1e7d0ef2628fb1f229b99fe5,1689328774,29489.33
Firmy,Osobowe,Tak,Tak,Nissan,Juke,1.0 DIG-T N-Connecta DCT,II (2019-),2020,24 000 km,999 cm3,Benzyna,117 KM,Automatyczna,,Na przednie koła,,,,,,SUV,5.0,5.0,Czarny,,Metalik,,Polska,,,Tak,26/03/2024,Tak,,Tak,,Tak,Tak,Używane,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,1.0,86900,Faktura VAT,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-juke-1wlasciciel-automat-nawigacja-klimatronic-bezwypadkowy-gwarancja-kraj-ID6FomvN.html,882aa168119a34e4ee1a88fad1a1d09503b27c44,1689328775,96415.37
Osoby prywatnej,Osobowe,Tak,,Nissan,Micra,1.2 Visia +,K12 (2003-2010),2006,198 000 km,1 240 cm3,Benzyna,80 KM,Manualna,,Na przednie koła,,,,,7 l/100km,Kompakt,3.0,5.0,Złoty,,Metalik,,Polska,,,,,,,Tak,,Tak,,Używane,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-micra-1-2-benzyna-klimatyzacja-wspomaganie-ID6FEhws.html,aa5a470be40066d348d75eddcd223a3259df90a0,1689328775,8004.2725
Firmy,Osobowe,Tak,Tak,Nissan,Qashqai,1.6 DCi Acenta EU6,II (2013-2021),2016,184 630 km,1 598 cm3,Diesel,130 KM,Manualna,,Na przednie koła,,,,,5 l/100km,SUV,5.0,5.0,Brązowy,,Metalik,,Polska,,Tak,,,Tak,,Tak,,Tak,Tak,Używane,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,63000,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-salon-polska-bezwypadkowy-oryginalny-lakier-ID6Fwkom.html,30eae7512461ea6e62f3e45870ca696f626b9738,1689328776,58741.48
Osoby prywatnej,Osobowe,Tak,Tak,Nissan,Qashqai,,II (2013-2021),2018,89 000 km,1 461 cm3,Diesel,115 KM,Manualna,,Na przednie koła,,,,,,SUV,5.0,5.0,Czerwony,,Metalik,,Polska,,,,,,,Tak,,Tak,Tak,Używane,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,85000,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-nissan-qashqai-z-polskiego-salonu-2018-serwis-aso-ID6FzkIL.html,21f06356a4eb4eca83b4179e3b62d83a2fd553b9,1689328779,74554.984
Firmy,Osobowe,Tak,Tak,Nissan,Micra,,K13 (2010-2016),2010,100 000 km,1 198 cm3,Benzyna,80 KM,Manualna,,,,,,,,Kompakt,5.0,5.0,Srebrny,,,,Polska,,,,,Tak,,Tak,,Tak,Tak,Używane,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,19900,,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-micra-salon-polska-bogate-wyposazenie-niski-przebieg-alufelgi-ID6FEgU5.html,77e1e4341f07da308f407abb27cedb02549b5637,1689328779,21369.105
Osoby prywatnej,Osobowe,Tak,,Nissan,Qashqai,2.0 dCi Acenta Pack,I (2007-2013),2010,149 876 km,1 995 cm3,Diesel,150 KM,Manualna,,Na przednie koła,,,,,8 l/100km,SUV,5.0,5.0,Brązowy,,Metalik,,Polska,,,,,,,Tak,,Tak,,Używane,1.0,,,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,29900,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-i-wlasciciel-polsce-od-2016-ID6Fyc3w.html,2b99d29bac4c1225b235cec8ef0a3d55cc565c28,1689328780,62207.707
Osoby prywatnej,Osobowe,Tak,Tak,Nissan,Qashqai,,II (2013-2021),2016,181 000 km,1 598 cm3,Diesel,130 KM,Manualna,,4x4 (dołączany automatycznie),,,,,,SUV,5.0,5.0,Czarny,,Metalik,,Polska,,,,,,,Tak,,Tak,Tak,Używane,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,64500,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-1-6-dci-krajowy-4x4-kam-360-radar-keyless-go-radar-asys-pasa-ID6FEfru.html,0dc2ee45e17a3b7000c6b13be936c50715f48213,1689328782,54415.97
Firmy,Osobowe,Tak,,Nissan,Patrol,GR 2.8 TDI,GR II Y61 (1997-),1999,192 555 km,2 826 cm3,Diesel,130 KM,Manualna,,4x4 (dołączany ręcznie),,,,,10 l/100km,SUV,3.0,5.0,Niebieski,,Metalik,,Polska,,,Tak,,,,Tak,,Tak,,Używane,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56800,"Do negocjacji, Faktura VAT",PLN,https://www.otomoto.pl/osobowe/oferta/nissan-patrol-2-8-tdi-130-km-stan-idealny-zamiana-ID6FEfh2.html,1e4df6f6fdc95ae55a68700be5768f2fe5f10462,1689328786,34227.504
Osoby prywatnej,Osobowe,Tak,Tak,Nissan,Qashqai,,II (2013-2021),2017,159 873 km,1 461 cm3,Diesel,110 KM,Manualna,,Na przednie koła,,,,Tak,,SUV,5.0,5.0,Szary,,Metalik,,Polska,,,,,,,Tak,,Tak,Tak,Używane,1.0,,,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,65900,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-1-5-dci-model-2018-salon-polska-bezwypadkowy-serwisowany-w-aso-vat-23-ID6FEeQF.html,fc1cf0b39d73db95aa7899e4e41bcf87781492d8,1689328787,55013.277
Osoby prywatnej,Osobowe,Tak,Tak,Nissan,Juke,1.2 DIG-T Acenta,I (2010-2019),2014,161 747 km,1 197 cm3,Benzyna,115 KM,Manualna,,Na przednie koła,,,129 g/km,,6 l/100km,SUV,5.0,5.0,Granatowy,,Metalik,,Polska,,,,,,,Tak,,Tak,,Używane,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,43900,,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-juke-piekny-nissan-drugi-wlasciciel-zadbany-nowy-rozrzad-ID6FEeUX.html,fe7aaa5cd0cf802ca22a130327e6cc833459fc16,1689328787,51629.04
Osoby prywatnej,Osobowe,Tak,Tak,Nissan,Qashqai,1.6 DIG-T N-Connecta,II (2013-2021),2016,180 000 km,1 618 cm3,Benzyna,163 KM,Manualna,,Na przednie koła,,,134 g/km,,7 l/100km,SUV,5.0,5.0,Fioletowy,,Metalik,,Polska,,,,,,,Tak,,Tak,Tak,Używane,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,63500,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-nisan-qashqai-1-6-163-ID6FEeqk.html,e0d999293000e4578f8171a7eb3e067efd45c39b,1689328791,62374.58
Osoby prywatnej,Osobowe,Tak,Tak,Nissan,Qashqai,1.2 DIG-T Acenta,II (2013-2021),2014,144 000 km,1 197 cm3,Benzyna,115 KM,Manualna,,Na przednie koła,,,,,6 l/100km,SUV,5.0,5.0,Niebieski,,Metalik,,Polska,,,,,,,Tak,,Tak,,Używane,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,49900,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-krajowy-2wl-1-2-dig-t-115km-zadbany-stan-bdb-12-2014r-ID6FE6q6.html,6e81db1c4be97df8cda183f56e3465d85387a07f,1689328791,56079.945
Osoby prywatnej,Osobowe,Tak,Tak,Nissan,Almera,II 1.5 Style,N16 (2000-2006),2000,226 000 km,1 497 cm3,Benzyna,90 KM,Manualna,,Na przednie koła,,,,,8 l/100km,Kompakt,3.0,5.0,Czerwony,,,,Polska,,,,,,,Tak,,Tak,Tak,Używane,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,3100,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-almera-pierwszy-wlasciciel-salon-polska-ID6FskNF.html,cd0d1e1b50488664031c9c1eb50052063470cd64,1689328792,9052.588
Osoby prywatnej,Osobowe,Tak,Tak,Nissan,Micra,1.0 L,K11 (1992-2003),1998,198 000 km,998 cm3,Benzyna,55 KM,Manualna,,Na przednie koła,,,,,,Auta miejskie,5.0,5.0,Czerwony,,Matowy,,Polska,,,,,,,,,Tak,,Używane,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-micra-ID6FCd4K.html,7d191515a948219fd193f4499ea9b3108b9a7f34,1689328792,1728.4321
Osoby prywatnej,Osobowe,Tak,Tak,Nissan,Juke,1.2 DIG-T Fun Edition EU6,I (2010-2019),2015,39 993 km,1 197 cm3,Benzyna,115 KM,Manualna,,Na przednie koła,,,130 g/km,,7 l/100km,SUV,5.0,5.0,Biały,,Perłowy,,Polska,,,,,,,Tak,,Tak,Tak,Używane,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,49700,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-juke-nissan-juke-okazja-ID6FEdHT.html,017d8922a866a8dbd985fff113e5b1e9445fd25e,1689328793,63919.938
Osoby prywatnej,Osobowe,Tak,Tak,Nissan,Qashqai,1.6 Acenta,I (2007-2013),2007,244 700 km,1 598 cm3,Benzyna,115 KM,Manualna,,Na przednie koła,,,155 g/km,,8 l/100km,SUV,5.0,5.0,Czarny,,Metalik,,Polska,,,,,,,Tak,,Tak,,Używane,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,23000,,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-auto-kupione-w-polskim-salonie-ID6FEdGS.html,03322f49a772256bbb4675350090dda440864f44,1689328793,23857.6
Osoby prywatnej,Osobowe,Tak,Tak,Nissan,Micra,1.0 Visia,K14 (2017-),2017,9 000 km,998 cm3,Benzyna,73 KM,Manualna,,Na przednie koła,,,121 g/km,,6 l/100km,Auta małe,5.0,5.0,Inny kolor,,,,Polska,,,,,,,Tak,,Tak,Tak,Używane,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,49500,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-micra-9-tys-km-salon-polska-serwis-aso-i-wlasciciel-ID6FEdJp.html,af42dc0c4832f857837c98833ffef7f19daab52e,1689328795,43847.438
Osoby prywatnej,Osobowe,Tak,,Nissan,Qashqai,1.6 DCi Tekna Xtronic,II (2013-2021),2014,186 000 km,1 598 cm3,Diesel,130 KM,Automatyczna,,Na przednie koła,,,122 g/km,,5 l/100km,SUV,5.0,5.0,Biały,,Metalik,,Polska,,,,,,,Tak,,Tak,Tak,Używane,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,55500,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-pierwszy-wlasciciel-ID6FAQGa.html,f954905f19fa30a06a766a2220a9ce6bfb66595e,1689328795,57090.746
Osoby prywatnej,Osobowe,Tak,Tak,Nissan,Qashqai,1.3 DIG-T Tekna+,II (2013-2021),2018,32 800 km,1 332 cm3,Benzyna,160 KM,Manualna,,Na przednie koła,,,,,,SUV,5.0,5.0,Biały,,Perłowy,,Polska,,,,,,,Tak,,Tak,Tak,Używane,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,96500,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-nissan-qashqai-1-3-160-km-salon-polska-pierwszy-wlasciciel-ID6FABhw.html,b730937f67e42c772c3752bab859796f3aa9e7c9,1689328796,91956.69
